Date,Open,High,Low,Close,adj_close,Volume,chg
7/29/1985,192.399994,192.419998,189.300003,191.479996,191.479996,531820000,-0.48
8/5/1985,191.479996,191.479996,187.389999,188.320007,188.320007,468260000,-1.65
8/12/1985,188.320007,188.320007,186.100006,186.100006,186.100006,417430000,-1.18
8/19/1985,186.100006,189.229996,186.100006,187.169998,187.169998,419910000,0.57
8/26/1985,187.169998,189.130005,186.460007,188.630005,188.630005,408240000,0.78
9/2/1985,188.630005,188.630005,186.889999,188.240005,188.240005,356220000,-0.21
9/9/1985,188.240005,188.800003,182.050003,182.910004,182.910004,513450000,-2.83
9/16/1985,182.910004,183.990005,180.779999,182.050003,182.050003,486000000,-0.47
9/23/1985,182.050003,184.649994,179.449997,181.289993,181.289993,400890000,-0.42
9/30/1985,181.300003,185.940002,181.220001,183.220001,183.220001,609800000,1.06
10/7/1985,183.220001,184.279999,181.160004,184.279999,184.279999,479140000,0.58
10/14/1985,184.309998,188.520004,184.279999,187.039993,187.039993,553940000,1.50
10/21/1985,187.039993,189.449997,186.789993,187.520004,187.520004,553580000,0.26
10/28/1985,187.520004,191.529999,186.929993,191.529999,191.529999,579780000,2.14
11/4/1985,191.449997,193.970001,190.660004,193.720001,193.720001,587600000,1.14
11/11/1985,193.720001,199.580002,193.699997,198.110001,198.110001,662100000,2.27
11/18/1985,198.110001,202.009995,197.509995,201.520004,201.520004,623700000,1.72
11/25/1985,201.520004,203.399994,200.080002,202.169998,202.169998,442570000,0.32
12/2/1985,202.169998,205.860001,200.100006,202.990005,202.990005,672900000,0.41
12/9/1985,202.990005,210.309998,202.979996,209.940002,209.940002,827400000,3.42
12/16/1985,209.940002,213.080002,209.240005,210.940002,210.940002,769600000,0.48
12/23/1985,210.570007,210.940002,206.440002,209.610001,209.610001,329810000,-0.63
12/30/1985,209.610001,211.610001,208.929993,210.880005,210.880005,408630000,0.61
1/6/1986,210.880005,214.570007,204.509995,205.960007,205.960007,732210000,-2.33
1/13/1986,205.960007,209.399994,205.520004,208.429993,208.429993,607600000,1.20
1/20/1986,208.429993,208.429993,202.600006,206.429993,206.429993,604040000,-0.96
1/27/1986,206.429993,212.419998,206.429993,211.779999,211.779999,731200000,2.59
2/3/1986,211.779999,215.270004,210.820007,214.559998,214.559998,745800000,1.31
2/10/1986,214.559998,219.759995,214.470001,219.759995,219.759995,699700000,2.42
2/17/1986,219.759995,224.619995,219.220001,224.619995,224.619995,629500000,2.21
2/24/1986,224.580002,227.919998,222.630005,226.919998,226.919998,824100000,1.02
3/3/1986,226.919998,227.330002,222.179993,225.570007,225.570007,794000000,-0.59
3/10/1986,225.570007,236.550003,225.360001,236.550003,236.550003,880900000,4.87
3/17/1986,236.550003,237.350006,233.289993,233.339996,233.339996,782600000,-1.36
3/24/1986,233.339996,240.110001,232.919998,238.970001,238.970001,622700000,2.41
3/31/1986,238.970001,239.860001,228.320007,228.690002,228.690002,742600000,-4.30
4/7/1986,228.690002,237.850006,226.300003,235.970001,235.970001,756600000,3.18
4/14/1986,235.970001,243.470001,235.429993,242.380005,242.380005,719200000,2.72
4/21/1986,242.380005,245.470001,240.080002,242.289993,242.289993,736200000,-0.04
4/28/1986,242.289993,243.570007,234.149994,234.789993,234.789993,693000000,-3.10
5/5/1986,234.789993,238.279999,233.979996,237.850006,237.850006,626900000,1.30
5/12/1986,237.850006,238.529999,232.259995,232.759995,232.759995,621800000,-2.14
5/19/1986,232.759995,242.160004,232.410004,241.350006,241.350006,591040000,3.69
5/26/1986,241.350006,249.190002,241.350006,247.350006,247.350006,567700000,2.49
6/2/1986,246.039993,247.740005,242.589996,245.669998,245.669998,574100000,-0.68
6/9/1986,245.669998,245.910004,238.229996,245.729996,245.729996,626000000,0.02
6/16/1986,245.729996,247.600006,242.570007,247.580002,247.580002,630300000,0.75
6/23/1986,247.580002,250.130005,244.449997,249.600006,249.600006,684100000,0.82
6/30/1986,249.600006,253.199997,249.600006,251.789993,251.789993,541100000,0.88
7/7/1986,251.789993,251.809998,239.070007,242.220001,242.220001,725900000,-3.80
7/14/1986,242.220001,242.220001,233.600006,236.360001,236.360001,750100000,-2.42
7/21/1986,236.360001,240.360001,235.529999,240.220001,240.220001,644800000,1.63
7/28/1986,240.199997,240.25,233.070007,234.910004,234.910004,618000000,-2.21
8/4/1986,234.910004,238.309998,231.919998,236.880005,236.880005,639300000,0.84
8/11/1986,236.880005,247.149994,236.869995,247.149994,247.149994,661000000,4.34
8/18/1986,247.149994,250.610001,245.479996,250.190002,250.190002,632000000,1.23
8/25/1986,250.190002,254.240005,247.759995,252.929993,252.929993,654700000,1.10
9/1/1986,252.929993,254.130005,247.589996,250.470001,250.470001,659800000,-0.97
9/8/1986,250.470001,250.470001,228.740005,230.669998,230.669998,909200000,-7.91
9/15/1986,230.669998,233.809998,228.320007,232.210007,232.210007,713900000,0.67
9/22/1986,232.199997,237.059998,230.639999,232.229996,232.229996,642900000,0.01
9/29/1986,232.229996,236.160004,228.080002,233.710007,233.710007,640300000,0.64
10/6/1986,233.710007,238.199997,233.169998,235.479996,235.479996,613550000,0.76
10/13/1986,235.520004,240.179993,234.369995,238.839996,238.839996,597090000,1.43
10/20/1986,238.839996,239.759995,234.779999,238.259995,238.259995,621400000,-0.24
10/27/1986,238.220001,244.509995,236.720001,243.979996,243.979996,784900000,2.40
11/3/1986,243.970001,247.050003,243.929993,245.770004,245.770004,792200000,0.73
11/10/1986,245.75,247.669998,241.960007,244.5,244.5,737000000,-0.52
11/17/1986,244.5,246.380005,235.509995,245.860001,245.860001,860700000,0.56
11/24/1986,245.860001,249.220001,245.210007,249.220001,249.220001,550930000,1.37
12/1/1986,249.220001,254.869995,245.720001,251.169998,251.169998,861000000,0.78
12/8/1986,251.160004,252.360001,247.020004,247.350006,247.350006,690000000,-1.52
12/15/1986,247.309998,250.039993,244.919998,249.729996,249.729996,854100000,0.96
12/22/1986,249.729996,249.729996,245.850006,246.919998,246.919998,490570000,-1.13
12/29/1986,246.899994,246.919998,241.279999,246.449997,246.449997,457080000,-0.19
1/5/1987,246.449997,259.200012,246.449997,258.730011,258.730011,949600000,4.98
1/12/1987,258.720001,267.23999,257.920013,266.279999,266.279999,1040800000,2.92
1/19/1987,266.26001,280.959991,264,270.100006,270.100006,1062900000,1.43
1/26/1987,270.100006,276.850006,267.730011,274.079987,274.079987,895700000,1.47
2/2/1987,274.079987,282.26001,273.160004,280.040009,280.040009,1038700000,2.17
2/9/1987,280.040009,280.910004,273.48999,279.700012,279.700012,868800000,-0.12
2/16/1987,279.700012,287.549988,279.700012,285.480011,285.480011,763300000,2.07
2/23/1987,285.480011,285.5,279.369995,284.200012,284.200012,814500000,-0.45
3/2/1987,284.170013,291.23999,282.299988,290.660004,290.660004,891300000,2.27
3/9/1987,290.660004,292.51001,287.119995,289.890015,289.890015,852500000,-0.26
3/16/1987,289.880005,298.170013,286.640015,298.170013,298.170013,910400000,2.86
3/23/1987,298.160004,302.720001,296.059998,296.130005,296.130005,930700000,-0.68
3/30/1987,296.100006,301.299988,286.690002,300.410004,300.410004,959200000,1.45
4/6/1987,300.459991,303.649994,290.940002,292.48999,292.48999,889700000,-2.64
4/13/1987,292.480011,293.359985,275.670013,286.910004,286.910004,835300000,-1.91
4/20/1987,286.910004,293.459991,281.179993,281.519989,281.519989,868200000,-1.88
4/27/1987,281.519989,290.079987,276.220001,288.029999,288.029999,919600000,2.31
5/4/1987,288.019989,296.799988,286.390015,293.369995,293.369995,906600000,1.85
5/11/1987,293.369995,298.690002,287.109985,287.429993,287.429993,862800000,-2.02
5/18/1987,287.429993,287.429993,277.01001,282.160004,282.160004,857000000,-1.83
5/25/1987,282.160004,292.869995,282.160004,290.100006,290.100006,631200000,2.81
6/1/1987,290.119995,295.109985,286.929993,293.450012,293.450012,736300000,1.15
6/8/1987,293.459991,302.26001,291.549988,301.619995,301.619995,812000000,2.78
6/15/1987,301.619995,306.970001,301.619995,306.970001,306.970001,888500000,1.77
6/22/1987,306.980011,310.269989,306.320007,307.160004,307.160004,850200000,0.06
6/29/1987,307.149994,308.149994,302.529999,305.630005,305.630005,619900000,-0.50
7/6/1987,305.640015,309.559998,304.230011,308.369995,308.369995,930700000,0.90
7/13/1987,308.410004,314.589996,305.48999,314.589996,314.589996,961600000,2.02
7/20/1987,314.559998,314.589996,306.100006,309.269989,309.269989,851500000,-1.69
7/27/1987,309.299988,318.850006,308.609985,318.660004,318.660004,910700000,3.04
8/3/1987,318.619995,324.149994,314.51001,323,323,971700000,1.36
8/10/1987,322.980011,336.079987,322.950012,333.98999,333.98999,1114300000,3.40
8/17/1987,333.980011,336.369995,326.429993,335.899994,335.899994,931600000,0.57
8/24/1987,335.890015,337.890015,327.029999,327.040009,327.040009,879000000,-2.64
8/31/1987,327.029999,332.179993,316.529999,316.700012,316.700012,853500000,-3.16
9/7/1987,316.679993,322.450012,308.559998,321.980011,321.980011,765600000,1.67
9/14/1987,322.019989,323.809998,313.450012,314.859985,314.859985,825100000,-2.21
9/21/1987,314.920013,322.01001,308.690002,320.160004,320.160004,900100000,1.68
9/28/1987,320.160004,328.940002,320.160004,328.070007,328.070007,927000000,2.47
10/5/1987,328.070007,328.570007,310.970001,311.070007,311.070007,878600000,-5.18
10/12/1987,311.070007,314.529999,281.519989,282.700012,282.700012,1123900000,-9.12
10/19/1987,282.700012,282.700012,216.460007,248.220001,248.220001,2299800000,-12.20
10/26/1987,248.199997,254.039993,226.259995,251.789993,251.789993,1409900000,1.44
11/2/1987,251.729996,257.209991,242.779999,250.410004,250.410004,1060590000,-0.55
11/9/1987,250.410004,250.410004,237.639999,245.639999,245.639999,874050000,-1.90
11/16/1987,245.690002,249.539993,235.889999,242,242,817160000,-1.48
11/23/1987,242,247.899994,240.339996,240.339996,240.339996,568820000,-0.69
11/30/1987,240.270004,240.339996,221.240005,223.919998,223.919998,956630000,-6.83
12/7/1987,223.979996,240.089996,223.919998,235.320007,235.320007,946040000,5.09
12/14/1987,235.300003,249.179993,235.039993,249.160004,249.160004,1064470000,5.88
12/21/1987,249.139999,253.350006,247.009995,252.029999,252.029999,666350000,1.15
12/28/1987,252.009995,252.020004,244.190002,247.080002,247.080002,562170000,-1.96
1/4/1988,247.100006,261.779999,242.949997,243.399994,243.399994,933720000,-1.49
1/11/1988,243.380005,253.649994,240.460007,252.050003,252.050003,817240000,3.55
1/18/1988,252.050003,253.330002,240.169998,246.5,246.5,775440000,-2.20
1/25/1988,246.529999,257.070007,246.5,257.070007,257.070007,968300000,4.29
2/1/1988,257.049988,258.269989,250.339996,250.960007,250.960007,960650000,-2.38
2/8/1988,250.949997,258.859985,247.820007,257.630005,257.630005,897130000,2.66
2/15/1988,257.609985,261.609985,256.570007,261.609985,261.609985,643940000,1.54
2/22/1988,261.600006,267.75,260.880005,262.459991,262.459991,955470000,0.32
2/29/1988,262.459991,268.75,262.459991,267.299988,267.299988,1040390000,1.84
3/7/1988,267.279999,270.76001,261.269989,264.940002,264.940002,998840000,-0.88
3/14/1988,264.929993,272.640015,264.519989,271.119995,271.119995,876320000,2.33
3/21/1988,271.100006,271.119995,258.119995,258.51001,258.51001,786280000,-4.65
3/28/1988,258.5,261.589996,256.070007,258.890015,258.890015,587190000,0.15
4/4/1988,258.890015,270.220001,255.679993,269.429993,269.429993,854430000,4.07
4/11/1988,269.429993,272.049988,255.970001,259.769989,259.769989,923860000,-3.59
4/18/1988,259.75,262.380005,254.710007,260.140015,260.140015,775110000,0.14
4/25/1988,260.149994,265.089996,259.970001,261.329987,261.329987,707360000,0.46
5/2/1988,261.359985,263.700012,257.029999,257.480011,257.480011,755630000,-1.47
5/9/1988,257.470001,258.299988,252.320007,256.779999,256.779999,765360000,-0.27
5/16/1988,256.75,260.200012,248.850006,253.020004,253.020004,784040000,-1.46
5/23/1988,253,255.339996,249.820007,253.419998,253.419998,678730000,0.16
5/30/1988,253.440002,267.429993,253.419998,266.450012,266.450012,865310000,5.14
6/6/1988,266.459991,273.209991,264.5,271.26001,271.26001,1022070000,1.81
6/13/1988,271.279999,276.140015,268.089996,270.679993,270.679993,1008190000,-0.21
6/20/1988,270.670013,276.880005,267.519989,273.779999,273.779999,854970000,1.15
6/27/1988,273.779999,273.799988,268.850006,271.779999,271.779999,1042110000,-0.73
7/4/1988,271.779999,276.359985,269.309998,270.019989,270.019989,653590000,-0.65
7/11/1988,270.029999,272.059998,266.119995,272.049988,272.049988,876000000,0.75
7/18/1988,271.98999,272.049988,263.290009,263.5,263.5,750650000,-3.14
7/25/1988,263.48999,272.019989,262.480011,272.019989,272.019989,819900000,3.23
8/1/1988,272.029999,274.200012,270.079987,271.149994,271.149994,779060000,-0.32
8/8/1988,271.130005,272.470001,260.339996,262.549988,262.549988,900420000,-3.17
8/15/1988,262.48999,262.76001,257.5,260.23999,260.23999,723040000,-0.88
8/22/1988,260.23999,261.130005,256.529999,259.679993,259.679993,586470000,-0.22
8/29/1988,259.679993,264.899994,256.980011,264.480011,264.480011,642410000,1.85
9/5/1988,264.420013,268.26001,263.660004,266.839996,266.839996,552760000,0.89
9/12/1988,266.850006,270.809998,265.220001,270.649994,270.649994,826910000,1.43
9/19/1988,270.640015,270.649994,267.410004,269.76001,269.76001,701160000,-0.33
9/26/1988,269.769989,274.869995,267.769989,271.910004,271.910004,674690000,0.80
10/3/1988,271.890015,278.070007,268.839996,278.070007,278.070007,833230000,2.27
10/10/1988,278.059998,278.690002,273.049988,275.5,275.5,735170000,-0.92
10/17/1988,275.480011,283.660004,274.410004,283.660004,283.660004,853130000,2.96
10/24/1988,283.630005,283.950012,276,278.529999,278.529999,850170000,-1.81
10/31/1988,278.540009,280.369995,276.309998,276.309998,276.309998,752570000,-0.80
11/7/1988,276.299988,276.309998,267.920013,267.920013,267.920013,693090000,-3.04
11/14/1988,267.929993,269.25,262.850006,266.470001,266.470001,680380000,-0.54
11/21/1988,266.350006,269.559998,263.410004,267.230011,267.230011,431530000,0.29
11/28/1988,267.220001,274.359985,266.970001,271.809998,271.809998,662700000,1.71
12/5/1988,274.929993,279.01001,271.809998,277.029999,277.029999,709280000,1.92
12/12/1988,277.029999,278.820007,274.01001,276.290009,276.290009,722150000,-0.27
12/19/1988,276.290009,280.450012,275.609985,277.869995,277.869995,702860000,0.57
12/26/1988,277.869995,279.779999,276.170013,277.720001,277.720001,456620000,-0.05
1/2/1989,277.720001,282.059998,273.809998,280.670013,280.670013,613570000,1.06
1/9/1989,280.670013,284.630005,279.440002,283.869995,283.869995,767870000,1.14
1/16/1989,283.869995,287.899994,282.649994,286.630005,286.630005,806910000,0.97
1/23/1989,287.850006,296.079987,284.5,293.820007,293.820007,981990000,2.51
1/30/1989,293.820007,298.329987,293.540009,296.970001,296.970001,933930000,1.07
2/6/1989,296.970001,300.570007,291.959991,292.019989,292.019989,955440000,-1.67
2/13/1989,292.019989,297.119995,290.880005,296.76001,296.76001,785320000,1.62
2/20/1989,296.76001,297.040009,287.130005,287.130005,287.130005,616140000,-3.25
2/27/1989,287.130005,291.179993,286.26001,291.179993,291.179993,778310000,1.41
3/6/1989,291.200012,295.619995,291.179993,292.880005,292.880005,798990000,0.58
3/13/1989,292.880005,299.98999,291.079987,292.690002,292.690002,886440000,-0.06
3/20/1989,292.690002,292.690002,288.559998,288.980011,288.980011,593590000,-1.27
3/27/1989,288.980011,294.959991,288.070007,294.869995,294.869995,734530000,2.04
4/3/1989,294.869995,297.619995,294.350006,297.160004,297.160004,794700000,0.78
4/10/1989,297.160004,301.380005,296.269989,301.359985,301.359985,747390000,1.41
4/17/1989,301.359985,309.609985,300.709991,309.609985,309.609985,891980000,2.74
4/24/1989,309.609985,310.450012,306.070007,309.640015,309.640015,803180000,0.01
5/1/1989,309.640015,310.690002,306.980011,307.609985,307.609985,816240000,-0.66
5/8/1989,307.609985,313.839996,304.059998,313.839996,313.839996,804330000,2.03
5/15/1989,313.839996,321.380005,313.839996,321.23999,321.23999,963550000,2.36
5/22/1989,321.23999,323.059998,317.579987,321.589996,321.589996,848890000,0.11
5/29/1989,321.589996,325.630005,317.829987,325.519989,325.519989,766610000,1.22
6/5/1989,325.519989,327.390015,321.269989,326.690002,326.690002,950250000,0.36
6/12/1989,326.690002,326.690002,318.690002,321.350006,321.350006,910860000,-1.63
6/19/1989,321.350006,328,319.25,328,328,842430000,2.07
6/26/1989,328,329.190002,314.380005,317.980011,317.980011,810750000,-3.05
7/3/1989,317.980011,325.869995,317.26001,324.910004,324.910004,503460000,2.18
7/10/1989,324.929993,331.890015,324.910004,331.839996,331.839996,801310000,2.13
7/17/1989,331.779999,337.399994,330.75,335.899994,335.899994,879520000,1.22
7/24/1989,335.899994,342.959991,332.600006,342.149994,342.149994,898090000,1.86
7/31/1989,342.130005,347.98999,342.019989,343.920013,343.920013,912130000,0.52
8/7/1989,343.920013,351.179993,343.910004,344.73999,344.73999,1004030000,0.24
8/14/1989,344.709991,346.390015,341.959991,346.029999,346.029999,744210000,0.37
8/21/1989,346.029999,352.730011,339,350.519989,350.519989,829820000,1.30
8/28/1989,350.519989,353.899994,348.660004,353.730011,353.730011,758860000,0.92
9/4/1989,353.730011,354.130005,345.73999,348.76001,348.76001,621230000,-1.41
9/11/1989,348.76001,350.100006,341.369995,345.059998,345.059998,827600000,-1.06
9/18/1989,345.059998,348.459991,344.600006,347.049988,347.049988,695470000,0.58
9/25/1989,347.049988,350.309998,342.850006,349.149994,349.149994,757420000,0.61
10/2/1989,349.149994,359.049988,348.350006,358.779999,358.779999,854960000,2.76
10/9/1989,358.76001,360.440002,332.809998,333.649994,333.649994,809730000,-7.00
10/16/1989,333.649994,348.820007,327.119995,347.160004,347.160004,1170210000,4.05
10/23/1989,347.109985,348.190002,333.26001,335.059998,335.059998,875040000,-3.49
10/30/1989,335.059998,341.73999,334.480011,337.619995,337.619995,740910000,0.76
11/6/1989,337.609985,339.410004,330.910004,339.100006,339.100006,743820000,0.44
11/13/1989,339.079987,342.23999,337.059998,341.609985,341.609985,738440000,0.74
11/20/1989,341.609985,344.23999,337.529999,343.970001,343.970001,508090000,0.69
11/27/1989,343.980011,351.880005,343.359985,350.630005,350.630005,802830000,1.94
12/4/1989,350.630005,352.23999,346,348.690002,348.690002,757740000,-0.55
12/11/1989,348.679993,354.100006,346.079987,350.140015,350.140015,927700000,0.42
12/18/1989,350.140015,350.880005,339.630005,347.420013,347.420013,843460000,-0.78
12/25/1989,347.420013,353.410004,346.529999,353.399994,353.399994,485320000,1.72
1/1/1990,353.399994,360.589996,351.350006,352.200012,352.200012,689930000,-0.34
1/8/1990,352.200012,354.23999,339.48999,339.929993,339.929993,809580000,-3.48
1/15/1990,339.929993,342.01001,333.369995,339.149994,339.149994,861310000,-0.23
1/22/1990,339.140015,339.959991,321.440002,325.799988,325.799988,905970000,-3.94
1/29/1990,325.799988,332.100006,319.829987,330.920013,330.920013,845440000,1.57
2/5/1990,330.920013,336.089996,326.549988,333.619995,333.619995,774880000,0.82
2/12/1990,333.619995,335.640015,327.920013,332.720001,332.720001,742870000,-0.27
2/19/1990,332.720001,332.720001,322.100006,324.149994,324.149994,639350000,-2.58
2/26/1990,324.160004,335.540009,323.980011,335.540009,335.540009,808150000,3.51
3/5/1990,335.540009,340.660004,333.48999,337.929993,337.929993,768640000,0.71
3/12/1990,337.929993,341.910004,334.929993,341.910004,341.910004,772220000,1.18
3/19/1990,341.910004,344.48999,333.619995,337.220001,337.220001,758610000,-1.37
3/26/1990,337.220001,342.579987,337.029999,339.940002,339.940002,661550000,0.81
4/2/1990,339.940002,344.119995,336.329987,340.079987,340.079987,719860000,0.04
4/9/1990,340.079987,344.790009,339.880005,344.339996,344.339996,534540000,1.25
4/16/1990,344.339996,347.299988,333.410004,335.119995,335.119995,745120000,-2.68
4/23/1990,335.119995,335.119995,328.709991,329.109985,329.109985,678950000,-1.79
4/30/1990,329.109985,338.459991,327.76001,338.390015,338.390015,699490000,2.82
5/7/1990,338.390015,352.309998,338.109985,352,352,821710000,4.02
5/14/1990,352,358.410004,351.950012,354.640015,354.640015,878240000,0.75
5/21/1990,354.640015,360.5,353.779999,354.579987,354.579987,817350000,-0.02
5/28/1990,354.579987,363.519989,354.549988,363.160004,363.160004,690500000,2.42
6/4/1990,363.160004,368.779999,357.679993,358.709991,358.709991,842230000,-1.23
6/11/1990,358.709991,367.269989,357.700012,362.910004,362.910004,776460000,1.17
6/18/1990,362.910004,363.200012,355.309998,355.429993,355.429993,716960000,-2.06
6/25/1990,355.420013,359.089996,351.230011,358.019989,358.019989,702770000,0.73
7/2/1990,358.019989,360.730011,354.640015,358.420013,358.420013,500300000,0.11
7/9/1990,358.420013,369.679993,356.410004,367.309998,367.309998,858020000,2.48
7/16/1990,367.309998,369.779999,361.290009,361.609985,361.609985,834780000,-1.55
7/23/1990,361.609985,361.609985,350.089996,353.440002,353.440002,858590000,-2.26
7/30/1990,353.440002,357.540009,338.200012,344.859985,344.859985,1049080000,-2.43
8/6/1990,344.859985,344.859985,332.220001,335.519989,335.519989,963530000,-2.71
8/13/1990,335.390015,341.920013,324.630005,327.829987,327.829987,741260000,-2.29
8/20/1990,327.829987,329.899994,306.179993,311.51001,311.51001,949290000,-4.98
8/27/1990,311.549988,325.829987,311.549988,322.559998,322.559998,639420000,3.55
9/3/1990,322.559998,324.519989,319.109985,323.399994,323.399994,462970000,0.26
9/10/1990,323.420013,326.529999,314.76001,316.829987,316.829987,619620000,-2.03
9/17/1990,316.829987,319.350006,307.980011,311.320007,311.320007,745410000,-1.74
9/24/1990,311.299988,311.299988,295.980011,306.049988,306.049988,859280000,-1.69
10/1/1990,306.100006,319.690002,305.76001,311.5,311.5,824850000,1.78
10/8/1990,311.5,315.029999,294.51001,300.029999,300.029999,782270000,-3.68
10/15/1990,300.029999,312.480011,296.410004,312.480011,312.480011,901400000,4.15
10/22/1990,312.480011,315.829987,304.709991,304.709991,304.709991,719890000,-2.49
10/29/1990,304.73999,311.940002,299.440002,311.850006,311.850006,771460000,2.34
11/5/1990,311.850006,314.76001,305.029999,313.73999,313.73999,740030000,0.61
11/12/1990,313.73999,321.700012,313.730011,317.119995,317.119995,817750000,1.08
11/19/1990,317.149994,319.390015,312.420013,315.100006,315.100006,506130000,-0.64
11/26/1990,315.079987,323.019989,311.480011,322.220001,322.220001,757890000,2.26
12/3/1990,322.230011,333.980011,321.970001,327.75,327.75,989970000,1.72
12/10/1990,327.75,330.579987,325.160004,326.820007,326.820007,779370000,-0.28
12/17/1990,326.820007,332.470001,324.459991,331.75,331.75,883500000,1.51
12/24/1990,331.73999,331.73999,327.23999,328.720001,328.720001,349860000,-0.91
12/31/1990,328.709991,330.75,318.869995,321,321,522680000,-2.35
1/7/1991,320.970001,320.970001,310.929993,315.230011,315.230011,712660000,-1.80
1/14/1991,315.230011,332.230011,309.350006,332.230011,332.230011,911240000,5.39
1/21/1991,332.230011,336.920013,327.829987,336.070007,336.070007,899470000,1.16
1/28/1991,336.059998,344.899994,334.26001,343.049988,343.049988,974990000,2.08
2/4/1991,343.049988,363.429993,342.959991,359.350006,359.350006,1298280000,4.75
2/11/1991,359.359985,370.540009,359.320007,369.059998,369.059998,1190700000,2.70
2/18/1991,369.059998,370.959991,364.230011,365.649994,365.649994,775110000,-0.92
2/25/1991,365.649994,370.470001,362.190002,370.470001,370.470001,1013920000,1.32
3/4/1991,370.470001,379.660004,369.070007,374.950012,374.950012,1119730000,1.21
3/11/1991,374.940002,378.279999,369.549988,373.589996,373.589996,983760000,-0.36
3/18/1991,373.589996,374.089996,365.579987,367.480011,367.480011,897700000,-1.64
3/25/1991,367.480011,378.480011,367.459991,375.220001,375.220001,705220000,2.11
4/1/1991,375.220001,381.880005,370.269989,375.359985,375.359985,932790000,0.04
4/8/1991,375.350006,381.070007,371.209991,380.399994,380.399994,871640000,1.34
4/15/1991,380.399994,391.26001,378.779999,384.200012,384.200012,1036140000,1.00
4/22/1991,384.190002,384.190002,376.769989,379.019989,379.019989,820540000,-1.35
4/29/1991,379.01001,382.140015,373.01001,380.799988,380.799988,883230000,0.47
5/6/1991,380.779999,383.910004,375.609985,375.73999,375.73999,792830000,-1.33
5/13/1991,375.73999,377.019989,365.829987,372.390015,372.390015,859290000,-0.89
5/20/1991,372.390015,378.079987,371.26001,377.48999,377.48999,743160000,1.37
5/27/1991,377.48999,389.850006,377.119995,389.829987,389.829987,817280000,3.27
6/3/1991,389.809998,389.809998,378.76001,379.429993,379.429993,878830000,-2.67
6/10/1991,379.429993,382.299988,374.459991,382.290009,382.290009,769070000,0.75
6/17/1991,382.299988,382.309998,373.869995,377.75,377.75,803160000,-1.19
6/24/1991,377.73999,377.73999,367.980011,371.160004,371.160004,807670000,-1.74
7/1/1991,371.179993,377.929993,371.179993,374.079987,374.079987,535260000,0.79
7/8/1991,374.089996,381.410004,370.920013,380.25,380.25,801140000,1.65
7/15/1991,380.279999,385.829987,380.23999,384.220001,384.220001,931830000,1.04
7/22/1991,384.209991,384.859985,378.149994,380.929993,380.929993,741500000,-0.86
7/29/1991,380.929993,389.559998,380.450012,387.179993,387.179993,804720000,1.64
8/5/1991,387.170013,391.799988,384.290009,387.119995,387.119995,782360000,-0.02
8/12/1991,387.109985,392.119995,383.160004,385.579987,385.579987,846600000,-0.40
8/19/1991,385.579987,395.339996,374.089996,394.170013,394.170013,1009260000,2.23
