Date,Open,High,Low,Close,Adj Close,Volume
6/1/2020,3038.780029,3233.129883,2965.659912,3100.290039,3100.290039,1.31E+11
7/1/2020,3105.919922,3279.98999,3101.169922,3271.120117,3271.120117,97197020000
8/1/2020,3288.26001,3514.77002,3284.530029,3500.310059,3500.310059,84402300000
9/1/2020,3507.439941,3588.110107,3209.449951,3363,3363,92084120000
10/1/2020,3385.870117,3549.850098,3233.939941,3269.959961,3269.959961,89737600000
11/1/2020,3296.199951,3645.98999,3279.73999,3621.629883,3621.629883,1.01E+11
12/1/2020,3645.870117,3760.199951,3633.399902,3756.070068,3756.070068,96056410000
1/1/2021,3764.61,3870.9,3662.71,3714.24,3714.24,na
2/1/2021,3731.17,3950.43,3725.62,3811.15,3811.15,na
3/1/2021,3842.51,3994.41,3723.34,3972.89,3972.89,na
,,,,,,
